created_at,id_str,full_text,username
Sat Sep 02 15:15:52 +0000 2023,1697991739037073710,@mazzini_gsp Motor Honda rangka eSAF yang sudah patah 🤣,_yosi_h
Sat Sep 02 14:31:10 +0000 2023,1697980488466751682,@MireinaRiviere @speedingjunkie Loh emang inspirasi namain si honda beat ini dr tini wini bitti krn bentuknya yg make chasis lama masi gendut wkwkwk  Eh abis beli bitti berhembus kabar rangka eSaf pada patah 🤣🤣🤣,bandacatturas
Sat Sep 02 12:20:00 +0000 2023,1697947480040878569,Penjualan motor Honda bekas tak terpengaruh isu rangka ESAF keropos  https://t.co/JW31n5Nkkj,idx_channel
Sat Sep 02 09:51:27 +0000 2023,1697910098402935216,Lancelot.  SING NGGENAHE SUUUU.   Paling-paling sing diomongne yo rangka Honda (eSAF) karo MotoGP/F1 💀💀💀  Ujug-ujug malah ngomonge nabi-nabi 💀🤲,OniFunashu
Sat Sep 02 07:56:04 +0000 2023,1697881058271003006,@Uki23 Kayak sales motor honda jualan rangka esaf 🤣,JoburgBianco
Sat Sep 02 07:06:45 +0000 2023,1697868648508207355,AHM buka layanan pengecekan rangka eSAF motor Honda https://t.co/Nbmr1jHGyU,ElshintaDotcom
Sat Sep 02 06:03:31 +0000 2023,1697852735843086459,RECALL RANGKA ESAF HONDA 2019-2023 - Tandatangani Petisi! https://t.co/0iP1o6g2o2 lewat @ChangeOrg_ID,rahmadman2
Sat Sep 02 05:16:17 +0000 2023,1697840847570772372,"Bapak-Bapak: Mas, Flintkote atau Undercoat udah ready?  Gue: AWOKWOKWOWKWOWKKWK PASTI HONDA ESAF YA? SINI PAK, PAP DULU MOTORNYA NANTI TAK JAWAB  Terus dia pap motornya... https://t.co/DZTQh1TxMZ",nanutraweuy
Sat Sep 02 04:43:34 +0000 2023,1697832614995071192,"eSAF Honda Bermasalah, Yamaha Pamer Rangka Motor https://t.co/xpVezknAeF",VIVAcoid
Sat Sep 02 04:40:00 +0000 2023,1697831717178925256,Honda masih diterpa masalah rangka eSAF yang dituding mudah karatan dan keropos. Apakah calon konsumen beralih ke produk kompetitor?  https://t.co/OOpQDFN4zD,idx_channel
Sat Sep 02 04:12:03 +0000 2023,1697824686556717547,"Intip 5 Pilihan Motor Honda Yang Tidak Menggunakan Rangka Esaf: Dikenal karena desain yang stylish, performa yang andal, dan teknologi canggih, Honda terus berinovasi untuk memenuhi kebutuhan para pengguna sepeda motor. https://t.co/IHbk9wBCcw https://t.co/hEeGllepqD",otosia
Sat Sep 02 04:11:19 +0000 2023,1697824501852176767,Kayak mas2 klarifikasi sales honda perkara eSAF LMAO,andianasyah
Sat Sep 02 04:08:04 +0000 2023,1697823681249226982,Konsumen Motor Honda Bisa Cek Rangka eSAF d AHM dan AHASS https://t.co/NdYx19lF6e,Beritasatu
Sat Sep 02 03:17:31 +0000 2023,1697810959614767236,"Bukan Hanya di Indonesia, Karatan Rangka eSAF Juga Terjadi Pada Motor Honda di Malaysia, Kok Bisa? https://t.co/xq5BhMZqMc",AYOPalembang
Sat Sep 02 03:00:06 +0000 2023,1697806578207043645,Pagi2 udah menggunakan pengetahuan ilmu logam ku buat diskusi soal rangka esaf yang mana kesimpulannya adalah honda iku gendeng.,sandyk0426
Sat Sep 02 02:26:09 +0000 2023,1697798034581856279,AHM buka layanan pengecekan rangka eSAF motor Honda https://t.co/t0OJogvSqK,sabhatansabiz
Sat Sep 02 02:23:32 +0000 2023,1697797375581151446,AHM Buka Layanan Pemeriksaan Rangka eSAF Motor Honda https://t.co/vwuVizOHW7,pikiran_rakyat
Sat Sep 02 02:18:34 +0000 2023,1697796124328026289,AHM Buka Layanan Pemeriksaan Rangka eSAF Honda https://t.co/Y3DHTGFTPk,pikiran_rakyat
Sat Sep 02 02:08:20 +0000 2023,1697793549469982828,AHM Buka Layanan Pengecekan Rangka eSAF Motor Honda - https://t.co/cJ6TWpYl4L,kbrkalimantan1
Sat Sep 02 01:01:05 +0000 2023,1697776625029361821,AHM buka layanan pengecekan rangka eSAF motor Honda https://t.co/5MW75CysPg,antarabiz
Sat Sep 02 00:40:07 +0000 2023,1697771351271174208,"@crash_motogp I think Marc read a big issue in Honda motor frame in Indonesia, called ESAF. So he doesn't want to take a ride with Honda Bike. 🤣🤣",arysandysendy
Fri Sep 01 23:49:07 +0000 2023,1697758516663238964,RECALL RANGKA ESAF HONDA 2019-2023 - Tandatangani Petisi! https://t.co/uxxP78zSBo lewat @ChangeOrg_ID,Ignel225823
Fri Sep 01 23:08:07 +0000 2023,1697748197014487051,@kochengfs 1. Fabulous 2. Strolling 3. Honda 4. Genio 5. eSAF,GSambudi
Fri Sep 01 17:44:13 +0000 2023,1697666683039605000,KOE NEK AREP ngece RANGKA ESAF KARO HONGDA...orak ngono coro mu suu...orak pisan pindo koe ngece RANGKA ESAF HONGDA...sabar ku wes ntek su asu...raimu JALOK di anjutii po...RENE DEALER HONDA suuuu...akeh cah HONGDA...modyar raimu nek SAMPEK KETEMU arek dealer HONGDA...,krissezra
Fri Sep 01 15:53:05 +0000 2023,1697638715982790920,AHM Buka Layanan Pengecekan Rangka eSAF Skutik Honda https://t.co/843UMrODzu,inilahdotcom
Fri Sep 01 15:43:04 +0000 2023,1697636195692630195,"@senandiiikaaa Tim REPSOL HONDA tdk mau memakai rangka/sasis eSaf, coba kalo pake.. pasti ga ngaruh.. 🙃🙃",FeriAnd888
Fri Sep 01 14:57:46 +0000 2023,1697624796111229304,"AHM Buka Layanan Pengecekan untuk Rangka eSAF, Ini Nomor Contact Center Honda Buka 24 Jam   https://t.co/7uw7wtHkit via @tribunnews",serambinews
Fri Sep 01 14:43:03 +0000 2023,1697621090997281064,Saat ini sudah 1.000 tandatangan terkumpul 👉RECALL SEMUA SEPEDA MOTOR HONDA DENGAN RANGKA ESAF YANG MEMBAHAYAKAN JIWA PENGENDARA - Tandatangani Petisi! https://t.co/PRexj1dMuQ lewat @ChangeOrg_ID,meghanaiwawai
Fri Sep 01 14:30:06 +0000 2023,1697617834229244288,"Didesak Bertanggung Jawab Terkait Rangka eSAF Patah, Ini Pernyataan AHM Terbaru: Setelah mendapat citra negatif di sosial media dan pemanggilan oleh Kemendag dan Kemenhub, PT Astra Honda Motor (AHM) mengeluarkan pernyataan resmi terbaru terkait perbaikan… https://t.co/ADU0tjsjYW https://t.co/vbTw3YjhEb",otosia
Fri Sep 01 14:18:18 +0000 2023,1697614863491826104,"Akhirnya Honda bisa bernafas lega. Medsos tidak lagi dipenuhi hujatan tentang rangka ESAF atau sepeda motor lipat, tapi berubah jadi hujatan mengenai pengkhianatan Nasdem/Anis atau kecengengan dalam berpolitik Demokrat/AHY 😀",luthfi_nr
Fri Sep 01 14:18:04 +0000 2023,1697614806847762599,"Meski Dibekali Esaf, Kamu Harus Tahu Loh 3 Kelebihan Honda Vario 160, Yamaha Aerox 155 Kalah dari Segi Ini https://t.co/1Yx6ohgxKw  @Honda  @hondaisme  @otomotifweekly  @motormatic  @Pecinta_Honda  #Esaf #Viral",ImronRasyidi8
Fri Sep 01 13:47:02 +0000 2023,1697606994335772990,Yang terhormat Bp @jokowi @kemenkomarves @Kemendag @Kemenperin_RI @PolhukamRI @kemenhub151 @KNKT_RI @Honda Tolong bantu rakyat untuk mendapatkan hak atas kerugian dari rangka esaf yang dipasarkan AHM agar ditarik recall,UMATEIBLIS7
Fri Sep 01 13:40:00 +0000 2023,1697605224725393475,PT Astra Honda Motor (AHM) mengumumkan dibukanya layanan pengecekan  untuk konsumen yang menyampaikan keluhan terhadap sepeda motornya  terkait masalah rangka eSAF (enhanced Smart Architecture Frame).    Sumber: https://t.co/H44Kvk519G,mediaindonesia
Fri Sep 01 12:45:55 +0000 2023,1697591614192107523,Live from spion honda rangka esaf https://t.co/IbyE9Sy66V,menggrutu
Fri Sep 01 12:42:02 +0000 2023,1697590639549149276,RECALL SEMUA SEPEDA MOTOR HONDA DENGAN RANGKA ESAF YANG MEMBAHAYAKAN JIWA PENGENDARA - Tandatangani Petisi! https://t.co/4JmYIxXiy9 lewat @ChangeOrg_ID,Rezamaulaan
Fri Sep 01 12:08:24 +0000 2023,1697582173480788144,RECALL SEMUA SEPEDA MOTOR HONDA DENGAN RANGKA ESAF YANG MEMBAHAYAKAN JIWA PENGENDARA - Tandatangani Petisi! https://t.co/L9S0lXoXor via @ChangeOrg_ID,mhafil
Fri Sep 01 11:19:25 +0000 2023,1697569847784423804,"@AhmadAlghurobi maaf ya mas bukan saya membenarkan atau membela produk honda Cuma dari video ini semua motor nya keluaran tahun 2018 19 dan semuanya belum pakai rangka esaf pengecualian untuk genio,",Rey45621
Fri Sep 01 11:02:03 +0000 2023,1697565477676142749,"@0tk0il salah strategi nya gini, pake rangka esaf biar cepet patah terus honda jualan rangka esaf, terus laris karena pada patah semua.",erixxx__
Fri Sep 01 10:04:03 +0000 2023,1697550881477321148,"Ikut Arahan Pemerintah, Honda Buka Layanan Pengecekan Rangka eSAF https://t.co/ERwZNe2hHf",pikiran_rakyat
Fri Sep 01 09:42:03 +0000 2023,1697545344568168840,KNKT Periksa Dealer Honda Tempat Rangka eSAF Patah Lalu Viral https://t.co/jZcsbMtOZC,BloombergTZ
Fri Sep 01 09:40:32 +0000 2023,1697544964115407211,"Honda Buka Layanan Cek Rangka eSAF, Siap Tampung Keluhan Konsumen 24 Jam https://t.co/hFfEPrxQN0",zonajakarta1
Fri Sep 01 09:01:23 +0000 2023,1697535110843977902,korban rangka esaf mulai bergelimpangan 😁 @Honda @hondaisme @AstraHondaCare @Kemendag @KemenPerin @BPKN_RI @MediaKonsumenID @kkpunasional @YLKI_ID,fahrurrosidi
Fri Sep 01 08:58:30 +0000 2023,1697534385380270519,Yamaha enggak mau kehilangan momentum skandal rangka ESAF Honda😂,doktermarket
Fri Sep 01 08:16:32 +0000 2023,1697523821690187865,"AHM Buka Layanan Cek Skutik Honda, Ini Daftar Motor dengan Rangka eSAF https://t.co/8yx9ibhS5Z",DppAliansi
Fri Sep 01 08:14:36 +0000 2023,1697523334416908356,Update Terbaru Kasus eSAF Honda: Isu Recall Hingga Investigasi https://t.co/GQD2Ks3vrm,BloombergTZ
Fri Sep 01 06:57:50 +0000 2023,1697504018434855380,Rakit motor rangka esaf mesin honda non esaf,febrianbaik
Fri Sep 01 06:56:35 +0000 2023,1697503702456861020,Jawaban Yamaha soal Silikat yang Diterapkan Pada Rangka eSAF Motor Honda #Ramadan https://t.co/5v6nDT8lnD https://t.co/COLvpO6q3x,VIVAcoid
Fri Sep 01 06:56:33 +0000 2023,1697503694231871739,Jawaban Yamaha soal Silikat yang Diterapkan Pada Rangka eSAF Motor Honda https://t.co/wf6k1RIqGv,100kpjcom
Fri Sep 01 06:30:15 +0000 2023,1697497075460743203,"Pinter ya pihak Astra, tdk ada kata Recall. $ASII karena Brandingnya sangat kuat d masyarakat jadi tiap kurang dari 3 tahun harus ganti rangka baru. Kalau jd investornya bakal untung nih.   Astra (ASII) Bantah Isu Recall Rangka eSAF Motor Honda https://t.co/e9vVoOxeEE",rizdardragon
Fri Sep 01 06:10:55 +0000 2023,1697492209929789592,RECALL SEMUA SEPEDA MOTOR HONDA DENGAN RANGKA ESAF YANG MEMBAHAYAKAN JIWA PENGENDARA - Tandatangani Petisi! https://t.co/8mMdYkoSfk via @ChangeOrg_ID,DeschatheSONE
Fri Sep 01 06:00:00 +0000 2023,1697489465004966062,"Katanya gampang keropos, ini kelebihan rangka eSAF menurut klaim Honda    https://t.co/82n0OdV2S7   #PakeMomotor #JelasAman https://t.co/oBwCuMDD4j",momotorid
Fri Sep 01 05:15:48 +0000 2023,1697478341077684458,AHM : Layanan Pengecekan Rangka eSAF Motor Honda  https://t.co/DeBpOFwEAV,kabarXkuda
Fri Sep 01 04:52:03 +0000 2023,1697472361292005493,"Bukan Recall, AHM Pilih Buka Layanan Pengecekan Rangka eSAF Motor Honda #Ramadan https://t.co/18i6HbuqXk https://t.co/EcvoSGwjBg",VIVAcoid
Fri Sep 01 04:52:02 +0000 2023,1697472359580794997,"Bukan Recall, AHM Pilih Buka Layanan Pengecekan Rangka eSAF Motor Honda https://t.co/cxCTbxxEmg",100kpjcom
Fri Sep 01 04:21:58 +0000 2023,1697464793622577585,"@TimsusAldi @inijoejoe @humairaira728 Tong kosong nyaring bunyinya, eh tapi rangka esaf Honda juga nyaring sih ya kalau digetok.",BekasBuaya
Fri Sep 01 04:13:45 +0000 2023,1697462724756906017,@Irwan2yah1 @MasBolali @RaniKancana Jadi yang pake rangka esaf ini motor honda keluaran tahun 2020 keatas doang?,BacotanPribumi
Fri Sep 01 04:12:05 +0000 2023,1697462303590150203,"PT AHM bergerak cepat merespon keluhan masyarakat, mereka membuka pemeriksaan rangka eSAF Honda di AHASS https://t.co/WuEJpSQhaJ",trenotoid
Fri Sep 01 03:30:00 +0000 2023,1697451713924571514,"Viral Rangka eSAF Honda Patah, Menperin: Sudah Kami Periksa https://t.co/RzBmewRSZ8",Bisniscom
Fri Sep 01 03:22:32 +0000 2023,1697449837137178949,"Buntut Masalah Rangka eSAF Honda Patah, Menperin Inspeksi Pabrik AHM #beritajogja #jogja #jogjaistimewa https://t.co/Z959pzG0li https://t.co/HJEBOcyDLN",Harian_Jogja
Fri Sep 01 03:16:04 +0000 2023,1697448207050326241,AHM Buka Layanan Pengecekan untuk Rangka eSAF Motor Honda https://t.co/FA0wnhYDA5,100kpjcom
Fri Sep 01 03:16:03 +0000 2023,1697448203229204869,AHM Buka Layanan Pengecekan untuk Rangka eSAF Motor Honda #Ramadan https://t.co/ppTiuS31Ef https://t.co/mD70B5bsNM,VIVAcoid
Fri Sep 01 02:39:57 +0000 2023,1697439117938925904,@WagimanDeep212_ Ini pasti bukan frame ESAF Honda 🙈,JoeSamsung6
Fri Sep 01 02:02:38 +0000 2023,1697429726569324728,"Kisruh Rangka eSAF Motor Honda, AHM Dituntut Recall! https://t.co/2WZ4SpytnT",DppAliansi
Fri Sep 01 01:44:34 +0000 2023,1697425179725754518,Rangka atau frame motor jadi part fast moving? Umurnya cuma beberapa tahun?  @halodetikcom @detikoto  https://t.co/yI1fsNW1U8  PT Astra Honda Motor (AHM) membuka layanan pengecekan rangka enhanced smart architecture frame (eSAF).,JoeSamsung6
Fri Sep 01 00:43:47 +0000 2023,1697409885993050419,"Yamaha Aerox 155 2024 Ini Optimis Kalahkan Honda Vario 160 Yang Punya Kerangka Esaf, Tampilan Mirip Ular Sanca https://t.co/Xsk74CpD0n  @yamahaindonesia  @YamahaMotorUSA  @yamahaaerox16  @otomotifweekly  #viral  #Trending  #fypシ",ImronRasyidi8
Thu Aug 31 23:20:35 +0000 2023,1697388947167650268,Menperin Akhirnya Buka Suara Perihal Gaduh Rangka eSAF Motor Honda #Ramadan https://t.co/aObYsoF1O8 https://t.co/mahdV9Kgkj,VIVAcoid
Thu Aug 31 23:20:34 +0000 2023,1697388943095029921,Menperin Akhirnya Buka Suara Perihal Gaduh Rangka eSAF Motor Honda https://t.co/WXLp4ocQJu,100kpjcom
Thu Aug 31 17:31:41 +0000 2023,1697301142764769422,"@GerryS Kenapa XLR... Ya sama kayak kasus ESAF nya Honda. Yamaha genjoot. Nah... mumpung boeing lg bingung buat gantiin 757, sikaaat dah pake XLR. Boeing kebanyakan bengong kurang ngopi kek nya. 🤣🤣",majorcraftjoe
Thu Aug 31 16:03:58 +0000 2023,1697279066574061876,"AHM Buka Layanan Pengecekan Untuk Rangka eSAF, Komitmen Service Terbaik Untuk Konsumen https://t.co/mGVHlruoGw lewat @Otospeed.id   #esaf #honda",otospeed_portal
Thu Aug 31 15:03:01 +0000 2023,1697263731384934406,"Akhir-akhir ini, sepeda motor produksi Honda mendapatkan perhatian lebih karena beberapa konsumen mengungkapkan kekhawatiran terhadap rangka eSAF atau Enhanced Smart Architecture Frame pada beberapa tipe.  Selengkapnya: https://t.co/cO9JkyEXqe  ___ #VIvacoid #AHM #Honda https://t.co/hUaeCpcOVY",VIVAcoid
Thu Aug 31 14:29:59 +0000 2023,1697255416340869509,sial bat gegara polemik esaf motor w harganya terjun bebas padahal w milih honda karena penurunan harganya pelan....,EmyJeremi
Thu Aug 31 13:59:30 +0000 2023,1697247746821124528,"@Quvvatt Selalu gw gaungkan kemana²: politisi jagoan kita itu bukan malaikat yg ga pernah salah. Hal ini berlaku sama Jokowi, dan hal yg sama berlaku sama Anies.  Kecewa? Tentu. Ga habis pikir kok pilih yg bermasalah. Rasanya mirip kaya beli motor honda baru eh rangka ESAF nya keropos",BungDenni
Thu Aug 31 13:33:04 +0000 2023,1697241091312095359,"Viral Rangka eSAF Honda Patah, Ini Langkah Terbaru AHM https://t.co/T9ZrLaJ4lF",Beritasatu
Thu Aug 31 13:26:14 +0000 2023,1697239371932729714,@yunitasilvia30 @0tk0il Tahun 2010 Honda belum pakai rangaka esaf mam 🤣😅,ArySidauruk
Thu Aug 31 13:01:54 +0000 2023,1697233250140520943,AHM Buka Layanan Cek Rangka eSAF Skutik Honda https://t.co/QlcCyM6tq6,CNNIndonesia
Thu Aug 31 12:52:31 +0000 2023,1697230890278244761,MENTERI Perindustrian (Menperin) Agus Gumiwang Kartasasmita menanggapi  perihal viralnya keluhan masyarakat terhadap rangka eSAF sepeda motor  produksi Astra Honda Motor (AHM) yang karatan dan rentan patah.   Sumber: https://t.co/gwxa6OpZpr,mediaindonesia
Thu Aug 31 12:12:51 +0000 2023,1697220907662758100,"Jujur ngomong kenapa gw berani ambil motor honda, karena motor honda paling gampang di goreng harga bekasnya!! Itu dulu. Sekarang udah anjlok terutama yang rangka esaf, jadi ya untungnya aja gak ambil honda bekas kemarin untuk dijual lagi!! Bisa boncos.",emyr_za
Thu Aug 31 12:08:11 +0000 2023,1697219729981841581,"Kasus salah desain itu di honda bukan pertama kali ini aja, selain engine mounting dan esaf, dulu waktu brio old, sering banget itu di bagian kaca belakang mendadak retak, ya jelas retak karena cuma kaca doang tiba² di jepit baut besi langsung, pasti pecah lama²!!",emyr_za
Thu Aug 31 12:01:16 +0000 2023,1697217990448837016,"Tindak lanjut keluhan konsumen, Astra Honda Motor (AHM) buka layanan pengecekan rangka eSAF motor Honda di bengkel resmi. https://t.co/q6EltvSDCA",kumparan
Thu Aug 31 11:52:51 +0000 2023,1697215874560860247,Ada pemirsa yang pakai rangka eSAF? #pertamax7 #honda #silikat #esaf #genio #beat #scoopy #vario160   AHM Buka Layanan Pengecekan Rangka eSAF - https://t.co/6QepVS75KK | Blog Otomotif https://t.co/jZtVCx2dgX,ipanase
Thu Aug 31 11:50:27 +0000 2023,1697215268546842662,Suzuki NEX banyak di cari setelah rangka eSAF Honda ramai di perbincangkan  https://t.co/DKwp65ieaZ  #eSAF #Honda #SUZUKI #Yamaha,masaldy_03
Thu Aug 31 11:45:07 +0000 2023,1697213926910677333,Jisoo army namjoon mie gaga indomie dita honda esaf inka bluemoon   Pijat capek pria relax Body Massage cowok solo kendal salatiga lelaki laki pov  Pijet Tukang Terapis brondong jogja urut vitalitas magelang murah Yogyakarta Malioboro  Avail semarang Dion https://t.co/uYj2iAFmTd https://t.co/ZncFmjod0w,myrtbaconf77531
Thu Aug 31 11:36:05 +0000 2023,1697211655296516349,AHM Buka Layanan Pengecekan Rangka eSAF Motor Honda #TempoOtomotif https://t.co/53U6sCM7TG,tempodotco
Thu Aug 31 11:34:58 +0000 2023,1697211371597992001,"KNKT, Kemenhub, Dirjen Perhubungan Darat, dan AHM Investigasi Terkait Rangka eSAF  #KNKT #RangkaESAF #AHM #Honda #Recall #Korosi #Investigasi #Kementerianperhubungan https://t.co/7MTLfftJ4C",mediaindonesia
Thu Aug 31 11:33:21 +0000 2023,1697210966654738914,Honda Buka Layanan Pengecekan Rangka eSAF - https://t.co/0LYNlJRuuC https://t.co/iNtHtVr8IZ,NaikMotor_ID
Thu Aug 31 11:30:11 +0000 2023,1697210170504552911,"Ngikut yang lagi tren Perawatan Rangka ESAF"" 🤭  2 unit honda beat usia 1 &amp  2 tahun punya kerabat saya minta dieksekusi pakai cat semprot anti karat kalengan saja.   @AstraHondaCare @YLKI_ID @KNKT_RI #eSAF #Astra menurut saya sumber permasalahannya ada 2 yaitu : https://t.co/lkGDoy8yYA""",MHasbyDzikry
Thu Aug 31 11:29:53 +0000 2023,1697210095099396172,TARIK SEMUA SEPEDA MOTOR HONDA DENGAN RANGKA ESAF YANG MEMBAHAYAKAN JIWA PENGENDARA - Tandatangani Petisi! https://t.co/jDkdYPt44i lewat @ChangeOrg_ID,Mas63023617
Thu Aug 31 11:12:04 +0000 2023,1697205607340945413,"Peminat Motor Yamaha Naik saat Honda Diterpa Isu Rangka eSAF, Kok Bisa? #Ramadan https://t.co/nAHYyTGXDr https://t.co/XbYSi4Qk96",VIVAcoid
Thu Aug 31 11:12:02 +0000 2023,1697205599594037481,"Peminat Motor Yamaha Naik saat Honda Diterpa Isu Rangka eSAF, Kok Bisa? https://t.co/kS2ZSFjSZ0",100kpjcom
Thu Aug 31 10:54:57 +0000 2023,1697201302399578511,Honda Hitomi rangkanya udah pasti bukan eSAF,_horizzon
Thu Aug 31 10:54:08 +0000 2023,1697201096010465648,"Menperin Agus Gumiwang Kartasasmita buka suara terkait ramai-ramai konsumen motor Honda mengeluhkan rangka eSAF yang karatan dan rentan patah, meskipun baru dibeli. #bisnisupdate #Update #bisnis #text https://t.co/cqxGW8zrY9",kumparan
Thu Aug 31 10:50:26 +0000 2023,1697200166439444493,Bos AHM Belum Mau Recall Rangka eSAF di Motor Honda #uzoneID #mobil #motor https://t.co/L17QevFaQW,uzoneindonesia
Thu Aug 31 10:37:44 +0000 2023,1697196970962825613,@AstraHondaCare Esaf = Insaf beli Honda kapok,wendysukma99
Thu Aug 31 10:30:26 +0000 2023,1697195131626209564,"Honda Rilis Motor Skutik Baru, Tak Pakai Rangka eSAF! https://t.co/GkKhTQGqJX",cnbcindonesia
Thu Aug 31 10:01:02 +0000 2023,1697187733867819405,"PT Astra Honda Motor (AHM) sedang diterpa isu rangka eSAF (enhance Smart Architecture Frame), sasis yang terbuat dari plat baja itu digunakan Honda Genio, BeAT terbaru, Scoopy, dan Vario 160.  Selengkapnya: https://t.co/7YvIqkU8rY ___ #100kpjcom #yamaha #honda https://t.co/GlzQelkjFo",100kpjcom
Thu Aug 31 10:00:02 +0000 2023,1697187482197012670,"Katanya gampang keropos, ini kelebihan rangka eSAF menurut klaim Honda    https://t.co/82n0OdV2S7   #PakeMomotor #JelasAman https://t.co/UgyftxFUZh",momotorid
Thu Aug 31 09:48:05 +0000 2023,1697184473631396233,@starfess Honda Hitomi rangka tulangnya pake esaf juga gak ?,kimamugo
Thu Aug 31 09:34:19 +0000 2023,1697181008674890175,"Inilah 3 Perbandingan Antara Honda Vario 160 Vs Yamaha Aerox 155, Apa Kabar Dengan Rangka Esaf?Kamu Pilih Mana https://t.co/T6AwQVaOia",DrewaAl
Thu Aug 31 09:22:03 +0000 2023,1697177923634004219,"Saat eSAF Jadi Buah Bibir, Motor Honda MegaPro Karbu Tetap di Hati #TerminalMojok https://t.co/XScudQ7MBx",mojokdotco
Thu Aug 31 08:44:04 +0000 2023,1697168362680578070,"@lalalisaeri @rasyaakimm @48timee Honda yang dimaksud di indo itu yang lagi trend rangka Honda eSAF yang mudah rusak kak. Tapi klo dihubungkan sama nama orang lain lbh baik jangan di kait² kan sama masalah produk otomotif disini sih yaa, kurang sopan menurutku  Walaupun ada yg bilang cuma candaan"" gitu 🙏""",daisysy97
